term,AC3Solver_binary_FE0,AC3Solver_binary_FE1,AC3Solver_dir_expected_frac_FE0,AC3Solver_dir_expected_frac_FE1,AC3Solver_dir_info_FE0,AC3Solver_dir_info_FE1,AC3Solver_dir_target_frac_FE0,AC3Solver_dir_target_frac_FE1,AC3Solver_inv_overlap_FE0,AC3Solver_inv_overlap_FE1,AC3Solver_overlap_FE0,AC3Solver_overlap_FE1,BacktrackingSolver_binary_FE0,BacktrackingSolver_binary_FE1,BacktrackingSolver_dir_expected_frac_FE0,BacktrackingSolver_dir_expected_frac_FE1,BacktrackingSolver_dir_info_FE0,BacktrackingSolver_dir_info_FE1,BacktrackingSolver_dir_target_frac_FE0,BacktrackingSolver_dir_target_frac_FE1,BacktrackingSolver_inv_overlap_FE0,BacktrackingSolver_inv_overlap_FE1,BacktrackingSolver_overlap_FE0,BacktrackingSolver_overlap_FE1,ForwardCheckingSolver_binary_FE0,ForwardCheckingSolver_binary_FE1,ForwardCheckingSolver_dir_expected_frac_FE0,ForwardCheckingSolver_dir_expected_frac_FE1,ForwardCheckingSolver_dir_info_FE0,ForwardCheckingSolver_dir_info_FE1,ForwardCheckingSolver_dir_target_frac_FE0,ForwardCheckingSolver_dir_target_frac_FE1,ForwardCheckingSolver_inv_overlap_FE0,ForwardCheckingSolver_inv_overlap_FE1,ForwardCheckingSolver_overlap_FE0,ForwardCheckingSolver_overlap_FE1
trace_laplacian:I(1/(trace_laplacian + 0.001)),23133.969325563485,NA,-2182.6891116975194,-1962.4017877439273,-11122.09661997038,-9052.84505402625,-2152.932510087009,-2206.8860796907884,-15217.797097558963,-35386155345.46264,417.0952791785436,756.8066547257449,-11616.609347619762,NA,-6567.306706508646,-6605.582967446277,-27278.814946088198,-27278.814946088198,-6609.206555778607,-6567.297762721974,-3694.3467860212922,-70535365586.01796,-1613.5352740587223,-1613.5352740587223,23372.492378504114,NA,-2492.3511367445526,-2596.978021291601,-13053.000621702125,-12167.385967892717,-2598.835476801104,-2474.227810074606,-17178.933879022024,-41503972517.2282,707.1533491968396,557.1472926982278
I(trace_laplacian^2):I(1/(fiedler_value + 0.001)),4.491366516427835e-11,NA,5.02899509852794e-9,5.635956677553189e-9,1.1105204601829978e-9,1.214307364594867e-9,5.436410994043505e-9,5.131465601372017e-9,7.075020118672455e-23,-1.4271039879168943e-19,1.3676680557531647e-10,1.3100454856297305e-10,1.238446301420051e-10,NA,9.803432550727841e-9,9.970272054578618e-9,2.0481455383590476e-9,2.0481455383590476e-9,1.0134490841662921e-8,9.803431843350505e-9,6.244129293037724e-22,-4.5115612634455036e-20,1.8259903523470115e-11,1.8259903523470115e-11,4.9604582042610216e-11,NA,5.377436680047301e-9,5.823499518263268e-9,1.1661147779874508e-9,1.0572696605718202e-9,5.599584425062611e-9,6.038959054499545e-9,1.035964978612677e-22,-7.805209383586075e-20,1.4063762955523034e-10,1.4221196864950102e-10
I(trace_laplacian^2):I(1/(trace_laplacian + 0.001)),7.167000694525163e-5,NA,5.466949862281696e-4,4.61486589329753e-4,2.3566256482318479e-4,1.8895540511315543e-4,4.987829657081631e-4,5.370936211222958e-4,-9.923762090310002e-11,-4.340479205005861e-11,1.0024796605641494e-4,7.948070241806308e-5,1.8515967981890444e-4,NA,0.001103212089344318,0.0010882593905939854,4.853867085453872e-4,4.853867085453872e-4,0.0010708700538938577,0.0011032120196961125,-5.163077649383568e-10,-7.919997866840476e-11,3.889373430849329e-4,3.889373430849329e-4,7.912225918504599e-5,NA,6.065613612458099e-4,5.634518940597158e-4,2.741862303705543e-4,2.9542608314879677e-4,5.885819572865904e-4,5.288792876159122e-4,-1.1039783722102505e-10,-5.3182380747934546e-11,9.088277814504081e-5,9.871597069390611e-5
I(1/(fiedler_value + 0.001)):I(1/(trace_laplacian + 0.001)),-0.022993547937405816,NA,0.002283119467964208,0.002149654960465768,0.011670411448503821,0.009927203973088761,0.0023082227754392575,0.002318765917941168,0.015058155148504634,-34434931.60427747,-3.8294397056664854e-4,-7.535830214785713e-4,0.013354203571436438,NA,0.006774422620323417,0.006844157225857093,0.028224695208327977,0.028224695208327977,0.0068790551815730025,0.006774413527030848,0.005215130538662863,-90389355.65172432,0.0017385092231601386,0.0017385092231601386,-0.023213478437139685,NA,0.002595273371590978,0.0027486870159103474,0.013559312441172955,0.01247979653703874,0.0027171423277840756,0.002653470156946771,0.016911944389184665,-37861373.76946121,-7.045807640464411e-4,-5.496389684006374e-4
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_Squared,0.15944390907407907,NA,0.164781384572001,0.16553337415946226,0.16550273622506598,0.1665421403648642,0.16529671057740114,0.16492341374537986,0.1639471567879411,0.16537676482497385,0.16067106102285922,0.16017498646552963,0.2618603665555947,NA,0.2640663913845683,0.2642180358457098,0.26264781508051993,0.26264781508051993,0.2643586973598767,0.26406639555511235,0.26344442958437214,0.2659573963900174,0.2638795661359224,0.2638795661359224,0.157926959958619,NA,0.16357412375900712,0.16411525363179275,0.1648885074653044,0.16360506254505447,0.16386023042253053,0.16435569908733424,0.16282845144588812,0.1640626099808943,0.15881762566973529,0.15901623159959652
log(log(fiedler_value + 1) + 1),NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075760646253469855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0050000711813622456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00770456422548445,NA,NA
log(fiedler_value + 1),NA,NA,NA,NA,NA,NA,NA,NA,NA,7.155201456856526e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.129240705615816e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.983038563797428e-4,NA,NA
fiedler_value,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9717958194402797e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.621003046847105e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7701563636504758e-9,NA,NA
I(fiedler_value^2),NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.333668630528894e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39359836118589e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.593557526282495e-17,NA,NA
