id,puzzle_path,weight_mode,include_filled_edges,algorithm,solved,solve_time_ms,decision_count,fiedler_value,trace_laplacian,created_at_utc
3182,/home/blake/m508/custompuzzles/Custom-0177.txt,overlap,0,ForwardCheckingSolver,1,0.59237,47,0.0,58.0,2026-02-16T18:03:22.585Z
3183,/home/blake/m508/custompuzzles/Custom-0177.txt,overlap,0,AC3Solver,1,9.753037,47,0.0,58.0,2026-02-16T18:03:22.596Z
3184,/home/blake/m508/custompuzzles/Custom-0177.txt,inv_overlap,0,BacktrackingSolver,1,0.467819,151,0.0,170000298.83306462,2026-02-16T18:03:22.612Z
3185,/home/blake/m508/custompuzzles/Custom-0177.txt,inv_overlap,0,ForwardCheckingSolver,1,0.566255,47,0.0,170000298.83306462,2026-02-16T18:03:22.613Z
3186,/home/blake/m508/custompuzzles/Custom-0177.txt,inv_overlap,0,AC3Solver,1,9.460664,47,0.0,170000298.83306462,2026-02-16T18:03:22.623Z
3187,/home/blake/m508/custompuzzles/Custom-0178.txt,binary,1,BacktrackingSolver,1,0.493497,160,8.999999999999975,1620.0,2026-02-16T18:03:22.633Z
3188,/home/blake/m508/custompuzzles/Custom-0178.txt,binary,1,ForwardCheckingSolver,1,0.61012,49,8.999999999999975,1620.0,2026-02-16T18:03:22.634Z
3189,/home/blake/m508/custompuzzles/Custom-0178.txt,binary,1,AC3Solver,1,9.900924,49,8.999999999999975,1620.0,2026-02-16T18:03:22.644Z
3190,/home/blake/m508/custompuzzles/Custom-0178.txt,overlap,1,BacktrackingSolver,1,0.488724,160,0.0,51.111111111111114,2026-02-16T18:03:22.656Z
3191,/home/blake/m508/custompuzzles/Custom-0178.txt,overlap,1,ForwardCheckingSolver,1,0.578827,49,0.0,51.111111111111114,2026-02-16T18:03:22.656Z
3192,/home/blake/m508/custompuzzles/Custom-0178.txt,overlap,1,AC3Solver,1,9.23143,49,0.0,51.111111111111114,2026-02-16T18:03:22.666Z
3193,/home/blake/m508/custompuzzles/Custom-0178.txt,inv_overlap,1,BacktrackingSolver,1,0.468335,160,5250120.545698379,1272000297.3330598,2026-02-16T18:03:22.678Z
3194,/home/blake/m508/custompuzzles/Custom-0178.txt,inv_overlap,1,ForwardCheckingSolver,1,0.828241,49,5250120.545698379,1272000297.3330598,2026-02-16T18:03:22.679Z
3195,/home/blake/m508/custompuzzles/Custom-0178.txt,inv_overlap,1,AC3Solver,1,9.295409,49,5250120.545698379,1272000297.3330598,2026-02-16T18:03:22.689Z
3196,/home/blake/m508/custompuzzles/Custom-0178.txt,binary,0,BacktrackingSolver,1,0.503546,160,0.0,576.0,2026-02-16T18:03:22.700Z
3197,/home/blake/m508/custompuzzles/Custom-0178.txt,binary,0,ForwardCheckingSolver,1,0.597323,49,0.0,576.0,2026-02-16T18:03:22.700Z
3198,/home/blake/m508/custompuzzles/Custom-0178.txt,binary,0,AC3Solver,1,9.602432,49,0.0,576.0,2026-02-16T18:03:22.710Z
3199,/home/blake/m508/custompuzzles/Custom-0178.txt,overlap,0,BacktrackingSolver,1,0.490931,160,0.0,51.111111111111114,2026-02-16T18:03:22.722Z
3200,/home/blake/m508/custompuzzles/Custom-0178.txt,overlap,0,ForwardCheckingSolver,1,0.631751,49,0.0,51.111111111111114,2026-02-16T18:03:22.722Z
3201,/home/blake/m508/custompuzzles/Custom-0178.txt,overlap,0,AC3Solver,1,10.581694,49,0.0,51.111111111111114,2026-02-16T18:03:22.733Z
3202,/home/blake/m508/custompuzzles/Custom-0178.txt,inv_overlap,0,BacktrackingSolver,1,0.498033,160,0.0,228000297.33305955,2026-02-16T18:03:22.744Z
3203,/home/blake/m508/custompuzzles/Custom-0178.txt,inv_overlap,0,ForwardCheckingSolver,1,0.582864,49,0.0,228000297.33305955,2026-02-16T18:03:22.745Z
3204,/home/blake/m508/custompuzzles/Custom-0178.txt,inv_overlap,0,AC3Solver,1,10.344681,49,0.0,228000297.33305955,2026-02-16T18:03:22.755Z
3205,/home/blake/m508/custompuzzles/Custom-0179.txt,binary,1,BacktrackingSolver,1,0.473949,167,8.999999999999975,1620.0,2026-02-16T18:03:22.767Z
3206,/home/blake/m508/custompuzzles/Custom-0179.txt,binary,1,ForwardCheckingSolver,1,0.549831,47,8.999999999999975,1620.0,2026-02-16T18:03:22.767Z
3207,/home/blake/m508/custompuzzles/Custom-0179.txt,binary,1,AC3Solver,1,9.666966,47,8.999999999999975,1620.0,2026-02-16T18:03:22.777Z
3208,/home/blake/m508/custompuzzles/Custom-0179.txt,overlap,1,BacktrackingSolver,1,0.478687,167,0.0,36.888888888888886,2026-02-16T18:03:22.789Z
3209,/home/blake/m508/custompuzzles/Custom-0179.txt,overlap,1,ForwardCheckingSolver,1,0.982639,47,0.0,36.888888888888886,2026-02-16T18:03:22.791Z
3210,/home/blake/m508/custompuzzles/Custom-0179.txt,overlap,1,AC3Solver,1,9.21343,47,0.0,36.888888888888886,2026-02-16T18:03:22.800Z
3211,/home/blake/m508/custompuzzles/Custom-0179.txt,inv_overlap,1,BacktrackingSolver,1,0.448696,167,6192718.737161115,1360000225.9997902,2026-02-16T18:03:22.812Z
3212,/home/blake/m508/custompuzzles/Custom-0179.txt,inv_overlap,1,ForwardCheckingSolver,1,0.894111,47,6192718.737161115,1360000225.9997902,2026-02-16T18:03:22.813Z
3213,/home/blake/m508/custompuzzles/Custom-0179.txt,inv_overlap,1,AC3Solver,1,9.783762,47,6192718.737161115,1360000225.9997902,2026-02-16T18:03:22.823Z
3214,/home/blake/m508/custompuzzles/Custom-0179.txt,binary,0,BacktrackingSolver,1,0.549867,167,0.0,524.0,2026-02-16T18:03:22.834Z
3215,/home/blake/m508/custompuzzles/Custom-0179.txt,binary,0,ForwardCheckingSolver,1,0.718538,47,0.0,524.0,2026-02-16T18:03:22.835Z
3216,/home/blake/m508/custompuzzles/Custom-0179.txt,binary,0,AC3Solver,1,9.662947,47,0.0,524.0,2026-02-16T18:03:22.845Z
3217,/home/blake/m508/custompuzzles/Custom-0179.txt,overlap,0,BacktrackingSolver,1,0.436552,167,0.0,36.888888888888886,2026-02-16T18:03:22.857Z
3218,/home/blake/m508/custompuzzles/Custom-0179.txt,overlap,0,ForwardCheckingSolver,1,0.570975,47,0.0,36.888888888888886,2026-02-16T18:03:22.858Z
3219,/home/blake/m508/custompuzzles/Custom-0179.txt,overlap,0,AC3Solver,1,9.916047,47,0.0,36.888888888888886,2026-02-16T18:03:22.868Z
3220,/home/blake/m508/custompuzzles/Custom-0179.txt,inv_overlap,0,BacktrackingSolver,1,0.468256,167,0.0,264000225.9997903,2026-02-16T18:03:22.879Z
3221,/home/blake/m508/custompuzzles/Custom-0179.txt,inv_overlap,0,ForwardCheckingSolver,1,0.553976,47,0.0,264000225.9997903,2026-02-16T18:03:22.880Z
3222,/home/blake/m508/custompuzzles/Custom-0179.txt,inv_overlap,0,AC3Solver,1,10.189532,47,0.0,264000225.9997903,2026-02-16T18:03:22.890Z
3223,/home/blake/m508/custompuzzles/Custom-0180.txt,binary,1,BacktrackingSolver,1,0.447616,154,8.999999999999975,1620.0,2026-02-16T18:03:22.901Z
3224,/home/blake/m508/custompuzzles/Custom-0180.txt,binary,1,ForwardCheckingSolver,1,0.552218,46,8.999999999999975,1620.0,2026-02-16T18:03:22.902Z
3225,/home/blake/m508/custompuzzles/Custom-0180.txt,binary,1,AC3Solver,1,9.725149,46,8.999999999999975,1620.0,2026-02-16T18:03:22.912Z
3226,/home/blake/m508/custompuzzles/Custom-0180.txt,overlap,1,BacktrackingSolver,1,0.431372,154,0.0,41.77777777777778,2026-02-16T18:03:22.924Z
3227,/home/blake/m508/custompuzzles/Custom-0180.txt,overlap,1,ForwardCheckingSolver,1,0.822682,46,0.0,41.77777777777778,2026-02-16T18:03:22.925Z
3228,/home/blake/m508/custompuzzles/Custom-0180.txt,overlap,1,AC3Solver,1,8.595925,46,0.0,41.77777777777778,2026-02-16T18:03:22.934Z
3229,/home/blake/m508/custompuzzles/Custom-0180.txt,inv_overlap,1,BacktrackingSolver,1,0.424649,154,6075979.933046755,1324000259.9997568,2026-02-16T18:03:22.946Z
3230,/home/blake/m508/custompuzzles/Custom-0180.txt,inv_overlap,1,ForwardCheckingSolver,1,0.939084,46,6075979.933046755,1324000259.9997568,2026-02-16T18:03:22.947Z
3231,/home/blake/m508/custompuzzles/Custom-0180.txt,inv_overlap,1,AC3Solver,1,9.649616,46,6075979.933046755,1324000259.9997568,2026-02-16T18:03:22.957Z
3232,/home/blake/m508/custompuzzles/Custom-0180.txt,binary,0,BacktrackingSolver,1,0.437155,154,0.0,498.0,2026-02-16T18:03:22.968Z
3233,/home/blake/m508/custompuzzles/Custom-0180.txt,binary,0,ForwardCheckingSolver,1,0.554709,46,0.0,498.0,2026-02-16T18:03:22.968Z
3234,/home/blake/m508/custompuzzles/Custom-0180.txt,binary,0,AC3Solver,1,10.487218,46,0.0,498.0,2026-02-16T18:03:22.979Z
3235,/home/blake/m508/custompuzzles/Custom-0180.txt,overlap,0,BacktrackingSolver,1,0.441255,154,0.0,41.77777777777778,2026-02-16T18:03:22.990Z
3236,/home/blake/m508/custompuzzles/Custom-0180.txt,overlap,0,ForwardCheckingSolver,1,0.561512,46,0.0,41.77777777777778,2026-02-16T18:03:22.991Z
3237,/home/blake/m508/custompuzzles/Custom-0180.txt,overlap,0,AC3Solver,1,9.829548,46,0.0,41.77777777777778,2026-02-16T18:03:23.001Z
3238,/home/blake/m508/custompuzzles/Custom-0180.txt,inv_overlap,0,BacktrackingSolver,1,0.447001,154,0.0,202000259.99975666,2026-02-16T18:03:23.011Z
3239,/home/blake/m508/custompuzzles/Custom-0180.txt,inv_overlap,0,ForwardCheckingSolver,1,0.556546,46,0.0,202000259.99975666,2026-02-16T18:03:23.012Z
3240,/home/blake/m508/custompuzzles/Custom-0180.txt,inv_overlap,0,AC3Solver,1,9.987242,46,0.0,202000259.99975666,2026-02-16T18:03:23.023Z
3241,/home/blake/m508/custompuzzles/Custom-0181.txt,binary,1,BacktrackingSolver,1,0.421099,162,8.999999999999975,1620.0,2026-02-16T18:03:23.034Z
3242,/home/blake/m508/custompuzzles/Custom-0181.txt,binary,1,ForwardCheckingSolver,1,0.551524,47,8.999999999999975,1620.0,2026-02-16T18:03:23.034Z
3243,/home/blake/m508/custompuzzles/Custom-0181.txt,binary,1,AC3Solver,1,10.864846,47,8.999999999999975,1620.0,2026-02-16T18:03:23.046Z
3244,/home/blake/m508/custompuzzles/Custom-0181.txt,overlap,1,BacktrackingSolver,1,0.435273,162,0.0,53.55555555555556,2026-02-16T18:03:23.063Z
3245,/home/blake/m508/custompuzzles/Custom-0181.txt,overlap,1,ForwardCheckingSolver,1,0.827105,47,0.0,53.55555555555556,2026-02-16T18:03:23.064Z
3246,/home/blake/m508/custompuzzles/Custom-0181.txt,overlap,1,AC3Solver,1,9.912414,47,0.0,53.55555555555556,2026-02-16T18:03:23.074Z
3247,/home/blake/m508/custompuzzles/Custom-0181.txt,inv_overlap,1,BacktrackingSolver,1,0.453027,162,5254861.47588416,1260000305.8330522,2026-02-16T18:03:23.086Z
3248,/home/blake/m508/custompuzzles/Custom-0181.txt,inv_overlap,1,ForwardCheckingSolver,1,0.578013,47,5254861.47588416,1260000305.8330522,2026-02-16T18:03:23.087Z
3249,/home/blake/m508/custompuzzles/Custom-0181.txt,inv_overlap,1,AC3Solver,1,9.944947,47,5254861.47588416,1260000305.8330522,2026-02-16T18:03:23.098Z
3250,/home/blake/m508/custompuzzles/Custom-0181.txt,binary,0,BacktrackingSolver,1,0.47911,162,0.0,532.0,2026-02-16T18:03:23.108Z
3251,/home/blake/m508/custompuzzles/Custom-0181.txt,binary,0,ForwardCheckingSolver,1,0.570621,47,0.0,532.0,2026-02-16T18:03:23.109Z
3252,/home/blake/m508/custompuzzles/Custom-0181.txt,binary,0,AC3Solver,1,10.34631,47,0.0,532.0,2026-02-16T18:03:23.119Z
3253,/home/blake/m508/custompuzzles/Custom-0181.txt,overlap,0,BacktrackingSolver,1,0.467028,162,0.0,53.55555555555556,2026-02-16T18:03:23.130Z
3254,/home/blake/m508/custompuzzles/Custom-0181.txt,overlap,0,ForwardCheckingSolver,1,0.54879,47,0.0,53.55555555555556,2026-02-16T18:03:23.131Z
3255,/home/blake/m508/custompuzzles/Custom-0181.txt,overlap,0,AC3Solver,1,10.158261,47,0.0,53.55555555555556,2026-02-16T18:03:23.141Z
3256,/home/blake/m508/custompuzzles/Custom-0181.txt,inv_overlap,0,BacktrackingSolver,1,0.470968,162,0.0,172000305.83305243,2026-02-16T18:03:23.153Z
3257,/home/blake/m508/custompuzzles/Custom-0181.txt,inv_overlap,0,ForwardCheckingSolver,1,0.549674,47,0.0,172000305.83305243,2026-02-16T18:03:23.154Z
3258,/home/blake/m508/custompuzzles/Custom-0181.txt,inv_overlap,0,AC3Solver,1,9.803552,47,0.0,172000305.83305243,2026-02-16T18:03:23.164Z
3259,/home/blake/m508/custompuzzles/Custom-0182.txt,binary,1,BacktrackingSolver,1,0.447735,158,8.999999999999975,1620.0,2026-02-16T18:03:23.175Z
3260,/home/blake/m508/custompuzzles/Custom-0182.txt,binary,1,ForwardCheckingSolver,1,0.563674,47,8.999999999999975,1620.0,2026-02-16T18:03:23.176Z
3261,/home/blake/m508/custompuzzles/Custom-0182.txt,binary,1,AC3Solver,1,9.068137,47,8.999999999999975,1620.0,2026-02-16T18:03:23.185Z
3262,/home/blake/m508/custompuzzles/Custom-0182.txt,overlap,1,BacktrackingSolver,1,0.445614,158,0.0,65.77777777777777,2026-02-16T18:03:23.197Z
3263,/home/blake/m508/custompuzzles/Custom-0182.txt,overlap,1,ForwardCheckingSolver,1,0.868653,47,0.0,65.77777777777777,2026-02-16T18:03:23.198Z
3264,/home/blake/m508/custompuzzles/Custom-0182.txt,overlap,1,AC3Solver,1,10.247849,47,0.0,65.77777777777777,2026-02-16T18:03:23.209Z
3265,/home/blake/m508/custompuzzles/Custom-0182.txt,inv_overlap,1,BacktrackingSolver,1,0.434103,158,5167646.741294,1206000339.333027,2026-02-16T18:03:23.220Z
3266,/home/blake/m508/custompuzzles/Custom-0182.txt,inv_overlap,1,ForwardCheckingSolver,1,0.847496,47,5167646.741294,1206000339.333027,2026-02-16T18:03:23.221Z
3267,/home/blake/m508/custompuzzles/Custom-0182.txt,inv_overlap,1,AC3Solver,1,10.222441,47,5167646.741294,1206000339.333027,2026-02-16T18:03:23.232Z
3268,/home/blake/m508/custompuzzles/Custom-0182.txt,binary,0,BacktrackingSolver,1,0.457362,158,0.0,532.0,2026-02-16T18:03:23.242Z
3269,/home/blake/m508/custompuzzles/Custom-0182.txt,binary,0,ForwardCheckingSolver,1,0.549702,47,0.0,532.0,2026-02-16T18:03:23.243Z
3270,/home/blake/m508/custompuzzles/Custom-0182.txt,binary,0,AC3Solver,1,10.283648,47,0.0,532.0,2026-02-16T18:03:23.253Z
3271,/home/blake/m508/custompuzzles/Custom-0182.txt,overlap,0,BacktrackingSolver,1,0.436625,158,0.0,65.77777777777777,2026-02-16T18:03:23.264Z
3272,/home/blake/m508/custompuzzles/Custom-0182.txt,overlap,0,ForwardCheckingSolver,1,0.554468,47,0.0,65.77777777777777,2026-02-16T18:03:23.265Z
3273,/home/blake/m508/custompuzzles/Custom-0182.txt,overlap,0,AC3Solver,1,10.142561,47,0.0,65.77777777777777,2026-02-16T18:03:23.275Z
3274,/home/blake/m508/custompuzzles/Custom-0182.txt,inv_overlap,0,BacktrackingSolver,1,0.440884,158,0.0,118000339.33302681,2026-02-16T18:03:23.286Z
3275,/home/blake/m508/custompuzzles/Custom-0182.txt,inv_overlap,0,ForwardCheckingSolver,1,0.571879,47,0.0,118000339.33302681,2026-02-16T18:03:23.287Z
3276,/home/blake/m508/custompuzzles/Custom-0182.txt,inv_overlap,0,AC3Solver,1,9.204399,47,0.0,118000339.33302681,2026-02-16T18:03:23.296Z
3277,/home/blake/m508/custompuzzles/Custom-0183.txt,binary,1,BacktrackingSolver,1,0.440789,153,8.999999999999975,1620.0,2026-02-16T18:03:23.307Z
3278,/home/blake/m508/custompuzzles/Custom-0183.txt,binary,1,ForwardCheckingSolver,1,0.601014,48,8.999999999999975,1620.0,2026-02-16T18:03:23.308Z
3279,/home/blake/m508/custompuzzles/Custom-0183.txt,binary,1,AC3Solver,1,9.141685,48,8.999999999999975,1620.0,2026-02-16T18:03:23.318Z
3280,/home/blake/m508/custompuzzles/Custom-0183.txt,overlap,1,BacktrackingSolver,1,0.507289,153,0.0,64.0,2026-02-16T18:03:23.329Z
3281,/home/blake/m508/custompuzzles/Custom-0183.txt,overlap,1,ForwardCheckingSolver,1,0.844492,48,0.0,64.0,2026-02-16T18:03:23.330Z
3282,/home/blake/m508/custompuzzles/Custom-0183.txt,overlap,1,AC3Solver,1,8.372815,48,0.0,64.0,2026-02-16T18:03:23.339Z
3283,/home/blake/m508/custompuzzles/Custom-0183.txt,inv_overlap,1,BacktrackingSolver,1,0.450139,153,5447828.07628301,1222000323.3330426,2026-02-16T18:03:23.351Z
3284,/home/blake/m508/custompuzzles/Custom-0183.txt,inv_overlap,1,ForwardCheckingSolver,1,0.794315,48,5447828.07628301,1222000323.3330426,2026-02-16T18:03:23.352Z
3285,/home/blake/m508/custompuzzles/Custom-0183.txt,inv_overlap,1,AC3Solver,1,8.3748,48,5447828.07628301,1222000323.3330426,2026-02-16T18:03:23.361Z
3286,/home/blake/m508/custompuzzles/Custom-0183.txt,binary,0,BacktrackingSolver,1,0.489765,153,0.0,558.0,2026-02-16T18:03:23.371Z
3287,/home/blake/m508/custompuzzles/Custom-0183.txt,binary,0,ForwardCheckingSolver,1,0.592014,48,0.0,558.0,2026-02-16T18:03:23.372Z
3288,/home/blake/m508/custompuzzles/Custom-0183.txt,binary,0,AC3Solver,1,10.093003,48,0.0,558.0,2026-02-16T18:03:23.382Z
3289,/home/blake/m508/custompuzzles/Custom-0183.txt,overlap,0,BacktrackingSolver,1,0.451773,153,0.0,64.0,2026-02-16T18:03:23.394Z
3290,/home/blake/m508/custompuzzles/Custom-0183.txt,overlap,0,ForwardCheckingSolver,1,0.559304,48,0.0,64.0,2026-02-16T18:03:23.394Z
3291,/home/blake/m508/custompuzzles/Custom-0183.txt,overlap,0,AC3Solver,1,10.346424,48,0.0,64.0,2026-02-16T18:03:23.405Z
3292,/home/blake/m508/custompuzzles/Custom-0183.txt,inv_overlap,0,BacktrackingSolver,1,0.479977,153,0.0,160000323.3330428,2026-02-16T18:03:23.415Z
3293,/home/blake/m508/custompuzzles/Custom-0183.txt,inv_overlap,0,ForwardCheckingSolver,1,0.575162,48,0.0,160000323.3330428,2026-02-16T18:03:23.416Z
3294,/home/blake/m508/custompuzzles/Custom-0183.txt,inv_overlap,0,AC3Solver,1,9.71475,48,0.0,160000323.3330428,2026-02-16T18:03:23.426Z
3295,/home/blake/m508/custompuzzles/Custom-0184.txt,binary,1,BacktrackingSolver,1,0.437309,149,8.999999999999975,1620.0,2026-02-16T18:03:23.437Z
3296,/home/blake/m508/custompuzzles/Custom-0184.txt,binary,1,ForwardCheckingSolver,1,0.580549,47,8.999999999999975,1620.0,2026-02-16T18:03:23.438Z
3297,/home/blake/m508/custompuzzles/Custom-0184.txt,binary,1,AC3Solver,1,9.530729,47,8.999999999999975,1620.0,2026-02-16T18:03:23.448Z
3298,/home/blake/m508/custompuzzles/Custom-0184.txt,overlap,1,BacktrackingSolver,1,0.447431,149,0.0,59.77777777777778,2026-02-16T18:03:23.459Z
3299,/home/blake/m508/custompuzzles/Custom-0184.txt,overlap,1,ForwardCheckingSolver,1,0.692125,47,0.0,59.77777777777778,2026-02-16T18:03:23.460Z
3300,/home/blake/m508/custompuzzles/Custom-0184.txt,overlap,1,AC3Solver,1,8.761668,47,0.0,59.77777777777778,2026-02-16T18:03:23.469Z
3301,/home/blake/m508/custompuzzles/Custom-0184.txt,inv_overlap,1,BacktrackingSolver,1,0.437804,149,4530974.21344618,1250000302.1663935,2026-02-16T18:03:23.480Z
3302,/home/blake/m508/custompuzzles/Custom-0184.txt,inv_overlap,1,ForwardCheckingSolver,1,0.895327,47,4530974.21344618,1250000302.1663935,2026-02-16T18:03:23.481Z
3303,/home/blake/m508/custompuzzles/Custom-0184.txt,inv_overlap,1,AC3Solver,1,9.03343,47,4530974.21344618,1250000302.1663935,2026-02-16T18:03:23.491Z
3304,/home/blake/m508/custompuzzles/Custom-0184.txt,binary,0,BacktrackingSolver,1,0.467347,149,0.0,528.0,2026-02-16T18:03:23.501Z
3305,/home/blake/m508/custompuzzles/Custom-0184.txt,binary,0,ForwardCheckingSolver,1,0.559404,47,0.0,528.0,2026-02-16T18:03:23.502Z
3306,/home/blake/m508/custompuzzles/Custom-0184.txt,binary,0,AC3Solver,1,10.203783,47,0.0,528.0,2026-02-16T18:03:23.513Z
3307,/home/blake/m508/custompuzzles/Custom-0184.txt,overlap,0,BacktrackingSolver,1,0.436089,149,0.0,59.77777777777778,2026-02-16T18:03:23.529Z
3308,/home/blake/m508/custompuzzles/Custom-0184.txt,overlap,0,ForwardCheckingSolver,1,0.552269,47,0.0,59.77777777777778,2026-02-16T18:03:23.530Z
3309,/home/blake/m508/custompuzzles/Custom-0184.txt,overlap,0,AC3Solver,1,10.398162,47,0.0,59.77777777777778,2026-02-16T18:03:23.541Z
3310,/home/blake/m508/custompuzzles/Custom-0184.txt,inv_overlap,0,BacktrackingSolver,1,0.450699,149,0.0,158000302.16639364,2026-02-16T18:03:23.557Z
3311,/home/blake/m508/custompuzzles/Custom-0184.txt,inv_overlap,0,ForwardCheckingSolver,1,0.561765,47,0.0,158000302.16639364,2026-02-16T18:03:23.558Z
3312,/home/blake/m508/custompuzzles/Custom-0184.txt,inv_overlap,0,AC3Solver,1,9.979007,47,0.0,158000302.16639364,2026-02-16T18:03:23.568Z
3313,/home/blake/m508/custompuzzles/Custom-0185.txt,binary,1,BacktrackingSolver,1,0.454817,178,8.999999999999975,1620.0,2026-02-16T18:03:23.579Z
3314,/home/blake/m508/custompuzzles/Custom-0185.txt,binary,1,ForwardCheckingSolver,1,0.545765,46,8.999999999999975,1620.0,2026-02-16T18:03:23.580Z
3315,/home/blake/m508/custompuzzles/Custom-0185.txt,binary,1,AC3Solver,1,9.651195,46,8.999999999999975,1620.0,2026-02-16T18:03:23.590Z
3316,/home/blake/m508/custompuzzles/Custom-0185.txt,overlap,1,BacktrackingSolver,1,0.482261,178,0.0,58.0,2026-02-16T18:03:23.602Z
3317,/home/blake/m508/custompuzzles/Custom-0185.txt,overlap,1,ForwardCheckingSolver,1,0.798741,46,0.0,58.0,2026-02-16T18:03:23.603Z
3318,/home/blake/m508/custompuzzles/Custom-0185.txt,overlap,1,AC3Solver,1,9.150789,46,0.0,58.0,2026-02-16T18:03:23.612Z
3319,/home/blake/m508/custompuzzles/Custom-0185.txt,inv_overlap,1,BacktrackingSolver,1,0.433462,178,5625694.43408175,1268000277.1664243,2026-02-16T18:03:23.624Z
3320,/home/blake/m508/custompuzzles/Custom-0185.txt,inv_overlap,1,ForwardCheckingSolver,1,0.864978,46,5625694.43408175,1268000277.1664243,2026-02-16T18:03:23.625Z
3321,/home/blake/m508/custompuzzles/Custom-0185.txt,inv_overlap,1,AC3Solver,1,9.142881,46,5625694.43408175,1268000277.1664243,2026-02-16T18:03:23.634Z
3322,/home/blake/m508/custompuzzles/Custom-0185.txt,binary,0,BacktrackingSolver,1,0.450361,178,0.0,510.0,2026-02-16T18:03:23.645Z
3323,/home/blake/m508/custompuzzles/Custom-0185.txt,binary,0,ForwardCheckingSolver,1,0.531686,46,0.0,510.0,2026-02-16T18:03:23.646Z
3324,/home/blake/m508/custompuzzles/Custom-0185.txt,binary,0,AC3Solver,1,10.017739,46,0.0,510.0,2026-02-16T18:03:23.656Z
3325,/home/blake/m508/custompuzzles/Custom-0185.txt,overlap,0,BacktrackingSolver,1,0.443944,178,0.0,58.0,2026-02-16T18:03:23.667Z
3326,/home/blake/m508/custompuzzles/Custom-0185.txt,overlap,0,ForwardCheckingSolver,1,0.5457,46,0.0,58.0,2026-02-16T18:03:23.668Z
3327,/home/blake/m508/custompuzzles/Custom-0185.txt,overlap,0,AC3Solver,1,10.043072,46,0.0,58.0,2026-02-16T18:03:23.679Z
3328,/home/blake/m508/custompuzzles/Custom-0185.txt,inv_overlap,0,BacktrackingSolver,1,0.457658,178,0.0,158000277.16642416,2026-02-16T18:03:23.689Z
3329,/home/blake/m508/custompuzzles/Custom-0185.txt,inv_overlap,0,ForwardCheckingSolver,1,0.561976,46,0.0,158000277.16642416,2026-02-16T18:03:23.690Z
3330,/home/blake/m508/custompuzzles/Custom-0185.txt,inv_overlap,0,AC3Solver,1,9.958118,46,0.0,158000277.16642416,2026-02-16T18:03:23.700Z
3331,/home/blake/m508/custompuzzles/Custom-0186.txt,binary,1,BacktrackingSolver,1,0.450029,160,8.999999999999975,1620.0,2026-02-16T18:03:23.711Z
3332,/home/blake/m508/custompuzzles/Custom-0186.txt,binary,1,ForwardCheckingSolver,1,0.555047,47,8.999999999999975,1620.0,2026-02-16T18:03:23.711Z
3333,/home/blake/m508/custompuzzles/Custom-0186.txt,binary,1,AC3Solver,1,9.660245,47,8.999999999999975,1620.0,2026-02-16T18:03:23.721Z
3334,/home/blake/m508/custompuzzles/Custom-0186.txt,overlap,1,BacktrackingSolver,1,0.432206,160,0.0,52.666666666666664,2026-02-16T18:03:23.733Z
3335,/home/blake/m508/custompuzzles/Custom-0186.txt,overlap,1,ForwardCheckingSolver,1,0.581435,47,0.0,52.666666666666664,2026-02-16T18:03:23.734Z
3336,/home/blake/m508/custompuzzles/Custom-0186.txt,overlap,1,AC3Solver,1,9.913286,47,0.0,52.666666666666664,2026-02-16T18:03:23.744Z
3337,/home/blake/m508/custompuzzles/Custom-0186.txt,inv_overlap,1,BacktrackingSolver,1,0.966445,160,6224981.3813510025,1282000275.3330877,2026-02-16T18:03:23.759Z
3338,/home/blake/m508/custompuzzles/Custom-0186.txt,inv_overlap,1,ForwardCheckingSolver,1,1.886524,47,6224981.3813510025,1282000275.3330877,2026-02-16T18:03:23.761Z
3339,/home/blake/m508/custompuzzles/Custom-0186.txt,inv_overlap,1,AC3Solver,1,14.548878,47,6224981.3813510025,1282000275.3330877,2026-02-16T18:03:23.777Z
3340,/home/blake/m508/custompuzzles/Custom-0186.txt,binary,0,BacktrackingSolver,1,0.431943,160,0.0,534.0,2026-02-16T18:03:23.788Z
3341,/home/blake/m508/custompuzzles/Custom-0186.txt,binary,0,ForwardCheckingSolver,1,0.571342,47,0.0,534.0,2026-02-16T18:03:23.789Z
3342,/home/blake/m508/custompuzzles/Custom-0186.txt,binary,0,AC3Solver,1,10.435177,47,0.0,534.0,2026-02-16T18:03:23.799Z
3343,/home/blake/m508/custompuzzles/Custom-0186.txt,overlap,0,BacktrackingSolver,1,0.482241,160,0.0,52.666666666666664,2026-02-16T18:03:23.810Z
3344,/home/blake/m508/custompuzzles/Custom-0186.txt,overlap,0,ForwardCheckingSolver,1,0.583853,47,0.0,52.666666666666664,2026-02-16T18:03:23.811Z
3345,/home/blake/m508/custompuzzles/Custom-0186.txt,overlap,0,AC3Solver,1,9.236721,47,0.0,52.666666666666664,2026-02-16T18:03:23.821Z
3346,/home/blake/m508/custompuzzles/Custom-0186.txt,inv_overlap,0,BacktrackingSolver,1,0.466869,160,0.0,196000275.33308753,2026-02-16T18:03:23.831Z
3347,/home/blake/m508/custompuzzles/Custom-0186.txt,inv_overlap,0,ForwardCheckingSolver,1,0.583995,47,0.0,196000275.33308753,2026-02-16T18:03:23.832Z
3348,/home/blake/m508/custompuzzles/Custom-0186.txt,inv_overlap,0,AC3Solver,1,9.473994,47,0.0,196000275.33308753,2026-02-16T18:03:23.842Z
